prot_1 prot_2 force
MetcapTOPz_T_B HelpylTOPb_M_B 20 
MetcapTOPz_T_B HeraurTOPz_M_B 21 
MetcapTOPz_T_B LegpneTOPz_M_B 21 
MetcapTOPz_T_B MagmagTOPz_M_B 21 
MetcapTOPz_T_B Magsp.TOPb_X_B 21 
MetconTOPz_X_A AcibooTOPz_T_A 21 
MetconTOPz_X_A ArcfulTOPz_T_A 21 
MetconTOPz_X_A ArcproTOPz_T_A 21 
MetconTOPz_X_A ArcvenTOPz_T_A 21 
MetconTOPz_X_A FerplaTOPz_M_A 21 
MetconTOPz_X_A MetaceTOPa_M_A 19 
MetconTOPz_X_A MetbarTOPa_M_A 19 
MetconTOPz_X_A MetbooTOPz_M_A 21 
MetconTOPz_X_A MetburTOPb_M_A 21 
MetcupRGa_X_A AcamarTOPa_M_B 20 
MetcupRGa_X_A AcibooRGz_T_A 21 
MetcupRGa_X_A AcihosRGa_X_A 21 
MetcupRGa_X_A AcihosRGb_X_A 21 
MetcupRGa_X_A AcisacRGz_T_A 21 
MetcupRGa_X_A AerperRGa_T_A 21 
MetcupRGa_X_A AerperRGb_T_A 21 
MetcupRGa_X_A AquaeoRGa_T_B 21 
MetcupRGa_X_A AquaeoRGb_T_B 21 
MetcupRGa_X_A ArcfulRGz_T_A 21 
MetcupRGa_X_A ArcproRGz_T_A 21 
MetcupRGa_X_A ArcvenRGz_T_A 21 
MetcupRGa_X_A CalmaqRGz_T_A 21 
MetcupRGa_X_A CalsacRGz_T_B 21 
MetcupRGa_X_A CammedRGz_T_B 21 
MetcupRGa_X_A Cyasp.TOPb_M_B 21 
MetcupRGa_X_A DeskamRGa_T_A 21 
MetcupRGa_X_A DeskamRGb_T_A 21 
MetcupRGa_X_A DesmucRGa_T_A 21 
MetcupRGa_X_A DesmucRGb_T_A 21 
MetcupRGa_X_A DictheRGz_T_B 21 
MetcupRGa_X_A FerplaRGz_M_A 21 
MetcupRGa_X_A HelpylTOPa_M_B 21 
MetcupRGa_X_A HypbutRGa_T_A 21 
MetcupRGa_X_A HypbutRGb_T_A 21 
MetcupRGa_X_A IgnaggRGa_T_A 21 
MetcupRGa_X_A IgnaggRGb_T_A 21 
MetcupRGa_X_A IgnhosRGa_T_A 21 
MetcupRGa_X_A IgnhosRGb_T_A 21 
MetcupRGb_X_A AcamarTOPa_M_B 20 
MetcupRGb_X_A AcibooRGz_T_A 21 
MetcupRGb_X_A AcihosRGa_X_A 21 
MetcupRGb_X_A AcihosRGb_X_A 21 
MetcupRGb_X_A AcisacRGz_T_A 21 
MetcupRGb_X_A AerperRGa_T_A 21 
MetcupRGb_X_A AerperRGb_T_A 21 
MetcupRGb_X_A AquaeoRGa_T_B 21 
MetcupRGb_X_A AquaeoRGb_T_B 21 
MetcupRGb_X_A ArcfulRGz_T_A 21 
MetcupRGb_X_A ArcproRGz_T_A 21 
MetcupRGb_X_A ArcvenRGz_T_A 21 
MetcupRGb_X_A CalmaqRGz_T_A 21 
MetcupRGb_X_A CalsacRGz_T_B 21 
MetcupRGb_X_A CammedRGz_T_B 21 
MetcupRGb_X_A Cyasp.TOPb_M_B 21 
MetcupRGb_X_A DeskamRGa_T_A 21 
MetcupRGb_X_A DeskamRGb_T_A 21 
MetcupRGb_X_A DesmucRGa_T_A 21 
MetcupRGb_X_A DesmucRGb_T_A 21 
MetcupRGb_X_A DictheRGz_T_B 21 
MetcupRGb_X_A FerplaRGz_M_A 21 
MetcupRGb_X_A HelpylTOPa_M_B 21 
MetcupRGb_X_A HypbutRGa_T_A 21 
MetcupRGb_X_A HypbutRGb_T_A 21 
MetcupRGb_X_A IgnaggRGa_T_A 21 
MetcupRGb_X_A IgnaggRGb_T_A 21 
MetcupRGb_X_A IgnhosRGa_T_A 21 
MetcupRGb_X_A IgnhosRGb_T_A 21 
MetcupRGb_X_A MetcupRGa_X_A 21 
MetcupTOPz_X_A AciferTOPb_M_B 21 
MetcupTOPz_X_A AciferTOPc_M_B 21 
MetcupTOPz_X_A AersalTOPb_M_B 21 
MetcupTOPz_X_A AkkmucTOPz_M_B 21 
MetcupTOPz_X_A AroaroTOPa_M_B 21 
MetcupTOPz_X_A AroaroTOPb_M_B 21 
MetcupTOPz_X_A AtoparTOPz_M_B 21 
MetcupTOPz_X_A BacantTOPb_M_B 21 
MetcupTOPz_X_A BacantTOPc_M_B 21 
MetcupTOPz_X_A BaccerTOPb_M_B 21 
MetcupTOPz_X_A BaccerTOPc_M_B 21 
MetcupTOPz_X_A BacfraTOPb_M_B 21 
MetcupTOPz_X_A BacfraTOPc_M_B 21 
MetcupTOPz_X_A BacsubTOPa_M_B 21 
MetcupTOPz_X_A CloperTOPc_M_B 21 
MetcupTOPz_X_A CupnecTOPz_X_B 21 
MetcupTOPz_X_A DespsyTOPz_P_B 21 
MetcupTOPz_X_A DyaferTOPa_M_B 21 
MetcupTOPz_X_A FibsucTOPa_M_B 21 
MetcupTOPz_X_A FibsucTOPb_M_B 21 
MetcupTOPz_X_A FusnucTOPb_M_B 21 
MetcupTOPz_X_A GeotheTOPb_T_B 21 
MetcupTOPz_X_A GeotheTOPc_T_B 21 
MetcupTOPz_X_A LismonTOPa_M_B 21 
MetcupTOPz_X_A Magsp.TOPa_X_B 21 
MeteveTOPa_T_A AcibooTOPz_T_A 21 
MeteveTOPa_T_A ArcfulTOPz_T_A 21 
MeteveTOPa_T_A ArcproTOPz_T_A 21 
MeteveTOPa_T_A ArcvenTOPz_T_A 21 
MeteveTOPa_T_A FerplaTOPz_M_A 21 
MeteveTOPa_T_A MetaceTOPa_M_A 19 
MeteveTOPa_T_A MetbarTOPa_M_A 19 
MeteveTOPa_T_A MetbooTOPz_M_A 21 
MeteveTOPa_T_A MetburTOPb_M_A 21 
MeteveTOPa_T_A MetconTOPz_X_A 21 
MeteveTOPb_T_A MetaceTOPb_M_A 21 
MeteveTOPb_T_A MetbarTOPb_M_A 21 
MeteveTOPb_T_A MetburTOPa_M_A 21 
MetfeiRGz_T_A AcamarTOPa_M_B 20 
MetfeiRGz_T_A AcibooRGz_T_A 21 
MetfeiRGz_T_A AcihosRGa_X_A 21 
MetfeiRGz_T_A AcihosRGb_X_A 21 
MetfeiRGz_T_A AcisacRGz_T_A 21 
MetfeiRGz_T_A AerperRGa_T_A 21 
MetfeiRGz_T_A AerperRGb_T_A 21 
MetfeiRGz_T_A AquaeoRGa_T_B 21 
MetfeiRGz_T_A AquaeoRGb_T_B 21 
MetfeiRGz_T_A ArcfulRGz_T_A 21 
MetfeiRGz_T_A ArcproRGz_T_A 21 
MetfeiRGz_T_A ArcvenRGz_T_A 21 
MetfeiRGz_T_A CalmaqRGz_T_A 21 
MetfeiRGz_T_A CalsacRGz_T_B 21 
MetfeiRGz_T_A CammedRGz_T_B 21 
MetfeiRGz_T_A Cyasp.TOPb_M_B 21 
MetfeiRGz_T_A DeskamRGa_T_A 21 
MetfeiRGz_T_A DeskamRGb_T_A 21 
MetfeiRGz_T_A DesmucRGa_T_A 21 
MetfeiRGz_T_A DesmucRGb_T_A 21 
MetfeiRGz_T_A DictheRGz_T_B 21 
MetfeiRGz_T_A FerplaRGz_M_A 21 
MetfeiRGz_T_A HelpylTOPa_M_B 21 
MetfeiRGz_T_A HypbutRGa_T_A 21 
MetfeiRGz_T_A HypbutRGb_T_A 21 
MetfeiRGz_T_A IgnaggRGa_T_A 21 
MetfeiRGz_T_A IgnaggRGb_T_A 21 
MetfeiRGz_T_A IgnhosRGa_T_A 21 
MetfeiRGz_T_A IgnhosRGb_T_A 21 
MetfeiRGz_T_A MetcupRGa_X_A 21 
MetfeiRGz_T_A MetcupRGb_X_A 21 
MetfeiTOPz_T_A AcihosTOPz_X_A 19 
MetfeiTOPz_T_A AcisacTOPz_T_A 19 
MetfeiTOPz_T_A AerperTOPz_T_A 19 
MetfeiTOPz_T_A DeskamTOPz_T_A 19 
MetfeiTOPz_T_A DesmucTOPz_T_A 19 
MetfeiTOPz_T_A HypbutTOPz_T_A 19 
MetfeiTOPz_T_A IgnaggTOPz_T_A 19 
MetfeiTOPz_T_A IgnhosTOPz_T_A 19 
MetferTOPz_T_A MetaeoTOPz_M_A 21 
MetharTOPz_X_A AcibooTOPz_T_A 21 
MetharTOPz_X_A ArcfulTOPz_T_A 21 
MetharTOPz_X_A ArcproTOPz_T_A 21 
MetharTOPz_X_A ArcvenTOPz_T_A 21 
MetharTOPz_X_A FerplaTOPz_M_A 21 
MetharTOPz_X_A MetaceTOPa_M_A 19 
MetharTOPz_X_A MetbarTOPa_M_A 19 
MetharTOPz_X_A MetbooTOPz_M_A 21 
MetharTOPz_X_A MetburTOPb_M_A 21 
MetharTOPz_X_A MetconTOPz_X_A 21 
MetharTOPz_X_A MeteveTOPa_T_A 21 
MethunTOPz_M_A AcibooTOPz_T_A 21 
MethunTOPz_M_A ArcfulTOPz_T_A 21 
MethunTOPz_M_A ArcproTOPz_T_A 21 
MethunTOPz_M_A ArcvenTOPz_T_A 21 
MethunTOPz_M_A FerplaTOPz_M_A 21 
MethunTOPz_M_A MetaceTOPa_M_A 19 
MethunTOPz_M_A MetbarTOPa_M_A 19 
MethunTOPz_M_A MetbooTOPz_M_A 21 
MethunTOPz_M_A MetburTOPb_M_A 21 
MethunTOPz_M_A MetconTOPz_X_A 21 
MethunTOPz_M_A MeteveTOPa_T_A 21 
MethunTOPz_M_A MetharTOPz_X_A 21 
MetignRGz_X_A MetferRGz_T_A 21 
MetignTOPz_X_A MetaeoTOPz_M_A 21 
MetignTOPz_X_A MetferTOPz_T_A 21 
MetinfRGz_T_A MetferRGz_T_A 21 
MetinfRGz_T_A MetignRGz_X_A 21 
MetinfTOPz_T_A MetaeoTOPz_M_A 21 
MetinfTOPz_T_A MetferTOPz_T_A 21 
MetinfTOPz_T_A MetignTOPz_X_A 21 
MetinfTOPz_T_B AciferTOPb_M_B 21 
MetinfTOPz_T_B AciferTOPc_M_B 21 
MetinfTOPz_T_B AersalTOPb_M_B 21 
MetinfTOPz_T_B AkkmucTOPz_M_B 21 
MetinfTOPz_T_B AroaroTOPa_M_B 21 
MetinfTOPz_T_B AroaroTOPb_M_B 21 
MetinfTOPz_T_B AtoparTOPz_M_B 21 
MetinfTOPz_T_B BacantTOPb_M_B 21 
MetinfTOPz_T_B BacantTOPc_M_B 21 
MetinfTOPz_T_B BaccerTOPb_M_B 21 
MetinfTOPz_T_B BaccerTOPc_M_B 21 
MetinfTOPz_T_B BacfraTOPb_M_B 21 
MetinfTOPz_T_B BacfraTOPc_M_B 21 
MetinfTOPz_T_B BacsubTOPa_M_B 21 
MetinfTOPz_T_B CloperTOPc_M_B 21 
MetinfTOPz_T_B CupnecTOPz_X_B 21 
MetinfTOPz_T_B DespsyTOPz_P_B 21 
MetinfTOPz_T_B DyaferTOPa_M_B 21 
MetinfTOPz_T_B FibsucTOPa_M_B 21 
MetinfTOPz_T_B FibsucTOPb_M_B 21 
MetinfTOPz_T_B FusnucTOPb_M_B 21 
MetinfTOPz_T_B GeotheTOPb_T_B 21 
MetinfTOPz_T_B GeotheTOPc_T_B 21 
MetinfTOPz_T_B LismonTOPa_M_B 21 
MetinfTOPz_T_B Magsp.TOPa_X_B 21 
MetinfTOPz_T_B MetcupTOPz_X_A 21 
MetjanRGz_T_A MetferRGz_T_A 21 
MetjanRGz_T_A MetignRGz_X_A 21 
MetjanRGz_T_A MetinfRGz_T_A 21 
MetjanTOPz_T_A MetaeoTOPz_M_A 21 
MetjanTOPz_T_A MetferTOPz_T_A 21 
MetjanTOPz_T_A MetignTOPz_X_A 21 
MetjanTOPz_T_A MetinfTOPz_T_A 21 
MetkanTOPz_T_A AciferTOPb_M_B 21 
MetkanTOPz_T_A AciferTOPc_M_B 21 
MetkanTOPz_T_A AersalTOPb_M_B 21 
MetkanTOPz_T_A AkkmucTOPz_M_B 21 
MetkanTOPz_T_A AroaroTOPa_M_B 21 
MetkanTOPz_T_A AroaroTOPb_M_B 21 
MetkanTOPz_T_A AtoparTOPz_M_B 21 
MetkanTOPz_T_A BacantTOPb_M_B 21 
MetkanTOPz_T_A BacantTOPc_M_B 21 
MetkanTOPz_T_A BaccerTOPb_M_B 21 
MetkanTOPz_T_A BaccerTOPc_M_B 21 
MetkanTOPz_T_A BacfraTOPb_M_B 21 
MetkanTOPz_T_A BacfraTOPc_M_B 21 
MetkanTOPz_T_A BacsubTOPa_M_B 21 
MetkanTOPz_T_A CloperTOPc_M_B 21 
MetkanTOPz_T_A CupnecTOPz_X_B 21 
MetkanTOPz_T_A DespsyTOPz_P_B 21 
MetkanTOPz_T_A DyaferTOPa_M_B 21 
MetkanTOPz_T_A FibsucTOPa_M_B 21 
MetkanTOPz_T_A FibsucTOPb_M_B 21 
MetkanTOPz_T_A FusnucTOPb_M_B 21 
MetkanTOPz_T_A GeotheTOPb_T_B 21 
MetkanTOPz_T_A GeotheTOPc_T_B 21 
MetkanTOPz_T_A LismonTOPa_M_B 21 
MetkanTOPz_T_A Magsp.TOPa_X_B 21 
MetkanTOPz_T_A MetcupTOPz_X_A 21 
MetkanTOPz_T_A MetinfTOPz_T_B 21 
MetlabTOPz_M_A AcibooTOPz_T_A 21 
MetlabTOPz_M_A ArcfulTOPz_T_A 21 
MetlabTOPz_M_A ArcproTOPz_T_A 21 
MetlabTOPz_M_A ArcvenTOPz_T_A 21 
MetlabTOPz_M_A FerplaTOPz_M_A 21 
MetlabTOPz_M_A MetaceTOPa_M_A 19 
MetlabTOPz_M_A MetbarTOPa_M_A 19 
MetlabTOPz_M_A MetbooTOPz_M_A 21 
MetlabTOPz_M_A MetburTOPb_M_A 21 
MetlabTOPz_M_A MetconTOPz_X_A 21 
MetlabTOPz_M_A MeteveTOPa_T_A 21 
MetlabTOPz_M_A MetharTOPz_X_A 21 
MetlabTOPz_M_A MethunTOPz_M_A 21 
MetmahTOPa_M_A MetaceTOPb_M_A 21 
MetmahTOPa_M_A MetbarTOPb_M_A 21 
MetmahTOPa_M_A MetburTOPa_M_A 21 
MetmahTOPa_M_A MeteveTOPb_T_A 21 
MetmahTOPb_M_A AcibooTOPz_T_A 19 
MetmahTOPb_M_A ArcfulTOPz_T_A 19 
MetmahTOPb_M_A ArcproTOPz_T_A 19 
MetmahTOPb_M_A ArcvenTOPz_T_A 19 
MetmahTOPb_M_A FerplaTOPz_M_A 19 
MetmahTOPb_M_A MetaceTOPa_M_A 21 
MetmahTOPb_M_A MetbarTOPa_M_A 21 
MetmahTOPb_M_A MetbooTOPz_M_A 19 
MetmahTOPb_M_A MetburTOPb_M_A 19 
MetmahTOPb_M_A MetconTOPz_X_A 19 
MetmahTOPb_M_A MeteveTOPa_T_A 19 
MetmahTOPb_M_A MetharTOPz_X_A 19 
MetmahTOPb_M_A MethunTOPz_M_A 19 
MetmahTOPb_M_A MetlabTOPz_M_A 19 
MetmapTOPz_M_A MetaeoTOPz_M_A 21 
MetmapTOPz_M_A MetferTOPz_T_A 21 
MetmapTOPz_M_A MetignTOPz_X_A 21 
MetmapTOPz_M_A MetinfTOPz_T_A 21 
MetmapTOPz_M_A MetjanTOPz_T_A 21 
MetmarTOPz_M_A AcibooTOPz_T_A 21 
MetmarTOPz_M_A ArcfulTOPz_T_A 21 
MetmarTOPz_M_A ArcproTOPz_T_A 21 
MetmarTOPz_M_A ArcvenTOPz_T_A 21 
MetmarTOPz_M_A FerplaTOPz_M_A 21 
MetmarTOPz_M_A MetaceTOPa_M_A 19 
MetmarTOPz_M_A MetbarTOPa_M_A 19 
MetmarTOPz_M_A MetbooTOPz_M_A 21 
MetmarTOPz_M_A MetburTOPb_M_A 21 
MetmarTOPz_M_A MetconTOPz_X_A 21 
MetmarTOPz_M_A MeteveTOPa_T_A 21 
MetmarTOPz_M_A MetharTOPz_X_A 21 
MetmarTOPz_M_A MethunTOPz_M_A 21 
MetmarTOPz_M_A MetlabTOPz_M_A 21 
MetmarTOPz_M_A MetmahTOPb_M_A 19 
MetmarTOPz_T_A AcihosTOPz_X_A 19 
MetmarTOPz_T_A AcisacTOPz_T_A 19 
MetmarTOPz_T_A AerperTOPz_T_A 19 
MetmarTOPz_T_A DeskamTOPz_T_A 19 
MetmarTOPz_T_A DesmucTOPz_T_A 19 
MetmarTOPz_T_A HypbutTOPz_T_A 19 
MetmarTOPz_T_A IgnaggTOPz_T_A 19 
MetmarTOPz_T_A IgnhosTOPz_T_A 19 
MetmarTOPz_T_A MetfeiTOPz_T_A 21 
MetmazTOPa_M_A AcibooTOPz_T_A 19 
MetmazTOPa_M_A ArcfulTOPz_T_A 19 
MetmazTOPa_M_A ArcproTOPz_T_A 19 
MetmazTOPa_M_A ArcvenTOPz_T_A 19 
MetmazTOPa_M_A FerplaTOPz_M_A 19 
MetmazTOPa_M_A MetaceTOPa_M_A 21 
MetmazTOPa_M_A MetbarTOPa_M_A 21 
MetmazTOPa_M_A MetbooTOPz_M_A 19 
MetmazTOPa_M_A MetburTOPb_M_A 19 
MetmazTOPa_M_A MetconTOPz_X_A 19 
MetmazTOPa_M_A MeteveTOPa_T_A 19 
MetmazTOPa_M_A MetharTOPz_X_A 19 
MetmazTOPa_M_A MethunTOPz_M_A 19 
MetmazTOPa_M_A MetlabTOPz_M_A 19 
MetmazTOPa_M_A MetmahTOPb_M_A 21 
MetmazTOPa_M_A MetmarTOPz_M_A 19 
MetmazTOPb_M_A MetaceTOPb_M_A 21 
MetmazTOPb_M_A MetbarTOPb_M_A 21 
MetmazTOPb_M_A MetburTOPa_M_A 21 
MetmazTOPb_M_A MeteveTOPb_T_A 21 
MetmazTOPb_M_A MetmahTOPa_M_A 21 
MetokiRGz_T_A MetferRGz_T_A 21 
MetokiRGz_T_A MetignRGz_X_A 21 
MetokiRGz_T_A MetinfRGz_T_A 21 
MetokiRGz_T_A MetjanRGz_T_A 21 
MetokiTOPz_T_A MetaeoTOPz_M_A 21 
MetokiTOPz_T_A MetferTOPz_T_A 21 
MetokiTOPz_T_A MetignTOPz_X_A 21 
MetokiTOPz_T_A MetinfTOPz_T_A 21 
MetokiTOPz_T_A MetjanTOPz_T_A 21 
MetokiTOPz_T_A MetmapTOPz_M_A 21 
MetpalTOPa_X_A AcibooTOPz_T_A 21 
MetpalTOPa_X_A ArcfulTOPz_T_A 21 
MetpalTOPa_X_A ArcproTOPz_T_A 21 
MetpalTOPa_X_A ArcvenTOPz_T_A 21 
MetpalTOPa_X_A FerplaTOPz_M_A 21 
MetpalTOPa_X_A MetaceTOPa_M_A 19 
MetpalTOPa_X_A MetbarTOPa_M_A 19 
MetpalTOPa_X_A MetbooTOPz_M_A 21 
MetpalTOPa_X_A MetburTOPb_M_A 21 
MetpalTOPa_X_A MetconTOPz_X_A 21 
MetpalTOPa_X_A MeteveTOPa_T_A 21 
MetpalTOPa_X_A MetharTOPz_X_A 21 
MetpalTOPa_X_A MethunTOPz_M_A 21 
MetpalTOPa_X_A MetlabTOPz_M_A 21 
MetpalTOPa_X_A MetmahTOPb_M_A 19 
MetpalTOPa_X_A MetmarTOPz_M_A 21 
MetpalTOPa_X_A MetmazTOPa_M_A 19 
MetpalTOPb_X_A AcibooTOPz_T_A 21 
MetpalTOPb_X_A ArcfulTOPz_T_A 21 
MetpalTOPb_X_A ArcproTOPz_T_A 21 
MetpalTOPb_X_A ArcvenTOPz_T_A 21 
MetpalTOPb_X_A FerplaTOPz_M_A 21 
MetpalTOPb_X_A MetaceTOPa_M_A 19 
MetpalTOPb_X_A MetbarTOPa_M_A 19 
MetpalTOPb_X_A MetbooTOPz_M_A 21 
MetpalTOPb_X_A MetburTOPb_M_A 21 
MetpalTOPb_X_A MetconTOPz_X_A 21 
MetpalTOPb_X_A MeteveTOPa_T_A 21 
MetpalTOPb_X_A MetharTOPz_X_A 21 
MetpalTOPb_X_A MethunTOPz_M_A 21 
MetpalTOPb_X_A MetlabTOPz_M_A 21 
MetpalTOPb_X_A MetmahTOPb_M_A 19 
MetpalTOPb_X_A MetmarTOPz_M_A 21 
MetpalTOPb_X_A MetmazTOPa_M_A 19 
MetpalTOPb_X_A MetpalTOPa_X_A 21 
MetpalTOPz_M_A AcibooTOPz_T_A 21 
MetpalTOPz_M_A ArcfulTOPz_T_A 21 
MetpalTOPz_M_A ArcproTOPz_T_A 21 
MetpalTOPz_M_A ArcvenTOPz_T_A 21 
MetpalTOPz_M_A FerplaTOPz_M_A 21 
MetpalTOPz_M_A MetaceTOPa_M_A 19 
MetpalTOPz_M_A MetbarTOPa_M_A 19 
MetpalTOPz_M_A MetbooTOPz_M_A 21 
MetpalTOPz_M_A MetburTOPb_M_A 21 
MetpalTOPz_M_A MetconTOPz_X_A 21 
MetpalTOPz_M_A MeteveTOPa_T_A 21 
MetpalTOPz_M_A MetharTOPz_X_A 21 
MetpalTOPz_M_A MethunTOPz_M_A 21 
MetpalTOPz_M_A MetlabTOPz_M_A 21 
MetpalTOPz_M_A MetmahTOPb_M_A 19 
MetpalTOPz_M_A MetmarTOPz_M_A 21 
MetpalTOPz_M_A MetmazTOPa_M_A 19 
MetpalTOPz_M_A MetpalTOPa_X_A 21 
MetpalTOPz_M_A MetpalTOPb_X_A 21 
MetpetTOPz_M_A AcibooTOPz_T_A 21 
MetpetTOPz_M_A ArcfulTOPz_T_A 21 
MetpetTOPz_M_A ArcproTOPz_T_A 21 
MetpetTOPz_M_A ArcvenTOPz_T_A 21 
MetpetTOPz_M_A FerplaTOPz_M_A 21 
MetpetTOPz_M_A MetaceTOPa_M_A 19 
MetpetTOPz_M_A MetbarTOPa_M_A 19 
MetpetTOPz_M_A MetbooTOPz_M_A 21 
MetpetTOPz_M_A MetburTOPb_M_A 21 
MetpetTOPz_M_A MetconTOPz_X_A 21 
MetpetTOPz_M_A MeteveTOPa_T_A 21 
MetpetTOPz_M_A MetharTOPz_X_A 21 
MetpetTOPz_M_A MethunTOPz_M_A 21 
MetpetTOPz_M_A MetlabTOPz_M_A 21 
MetpetTOPz_M_A MetmahTOPb_M_A 19 
MetpetTOPz_M_A MetmarTOPz_M_A 21 
MetpetTOPz_M_A MetmazTOPa_M_A 19 
MetpetTOPz_M_A MetpalTOPa_X_A 21 
MetpetTOPz_M_A MetpalTOPb_X_A 21 
MetpetTOPz_M_A MetpalTOPz_M_A 21 
MetrumTOPz_M_A AcihosTOPz_X_A 19 
MetrumTOPz_M_A AcisacTOPz_T_A 19 
MetrumTOPz_M_A AerperTOPz_T_A 19 
MetrumTOPz_M_A DeskamTOPz_T_A 19 
MetrumTOPz_M_A DesmucTOPz_T_A 19 
MetrumTOPz_M_A HypbutTOPz_T_A 19 
MetrumTOPz_M_A IgnaggTOPz_T_A 19 
MetrumTOPz_M_A IgnhosTOPz_T_A 19 
MetrumTOPz_M_A MetfeiTOPz_T_A 21 
MetrumTOPz_M_A MetmarTOPz_T_A 21 
MetsedRGa_T_A AcamarTOPa_M_B 20 
MetsedRGa_T_A AcibooRGz_T_A 21 
MetsedRGa_T_A AcihosRGa_X_A 21 
MetsedRGa_T_A AcihosRGb_X_A 21 
MetsedRGa_T_A AcisacRGz_T_A 21 
MetsedRGa_T_A AerperRGa_T_A 21 
MetsedRGa_T_A AerperRGb_T_A 21 
MetsedRGa_T_A AquaeoRGa_T_B 21 
MetsedRGa_T_A AquaeoRGb_T_B 21 
MetsedRGa_T_A ArcfulRGz_T_A 21 
MetsedRGa_T_A ArcproRGz_T_A 21 
MetsedRGa_T_A ArcvenRGz_T_A 21 
MetsedRGa_T_A CalmaqRGz_T_A 21 
MetsedRGa_T_A CalsacRGz_T_B 21 
MetsedRGa_T_A CammedRGz_T_B 21 
MetsedRGa_T_A Cyasp.TOPb_M_B 21 
MetsedRGa_T_A DeskamRGa_T_A 21 
MetsedRGa_T_A DeskamRGb_T_A 21 
MetsedRGa_T_A DesmucRGa_T_A 21 
MetsedRGa_T_A DesmucRGb_T_A 21 
MetsedRGa_T_A DictheRGz_T_B 21 
MetsedRGa_T_A FerplaRGz_M_A 21 
MetsedRGa_T_A HelpylTOPa_M_B 21 
MetsedRGa_T_A HypbutRGa_T_A 21 
MetsedRGa_T_A HypbutRGb_T_A 21 
MetsedRGa_T_A IgnaggRGa_T_A 21 
MetsedRGa_T_A IgnaggRGb_T_A 21 
MetsedRGa_T_A IgnhosRGa_T_A 21 
MetsedRGa_T_A IgnhosRGb_T_A 21 
MetsedRGa_T_A MetcupRGa_X_A 21 
MetsedRGa_T_A MetcupRGb_X_A 21 
MetsedRGa_T_A MetfeiRGz_T_A 21 
MetsedRGb_T_A AcamarTOPa_M_B 20 
MetsedRGb_T_A AcibooRGz_T_A 21 
MetsedRGb_T_A AcihosRGa_X_A 21 
MetsedRGb_T_A AcihosRGb_X_A 21 
MetsedRGb_T_A AcisacRGz_T_A 21 
MetsedRGb_T_A AerperRGa_T_A 21 
MetsedRGb_T_A AerperRGb_T_A 21 
MetsedRGb_T_A AquaeoRGa_T_B 21 
MetsedRGb_T_A AquaeoRGb_T_B 21 
MetsedRGb_T_A ArcfulRGz_T_A 21 
MetsedRGb_T_A ArcproRGz_T_A 21 
MetsedRGb_T_A ArcvenRGz_T_A 21 
MetsedRGb_T_A CalmaqRGz_T_A 21 
MetsedRGb_T_A CalsacRGz_T_B 21 
MetsedRGb_T_A CammedRGz_T_B 21 
MetsedRGb_T_A Cyasp.TOPb_M_B 21 
MetsedRGb_T_A DeskamRGa_T_A 21 
MetsedRGb_T_A DeskamRGb_T_A 21 
MetsedRGb_T_A DesmucRGa_T_A 21 
MetsedRGb_T_A DesmucRGb_T_A 21 
MetsedRGb_T_A DictheRGz_T_B 21 
MetsedRGb_T_A FerplaRGz_M_A 21 
MetsedRGb_T_A HelpylTOPa_M_B 21 
MetsedRGb_T_A HypbutRGa_T_A 21 
MetsedRGb_T_A HypbutRGb_T_A 21 
MetsedRGb_T_A IgnaggRGa_T_A 21 
MetsedRGb_T_A IgnaggRGb_T_A 21 
MetsedRGb_T_A IgnhosRGa_T_A 21 
MetsedRGb_T_A IgnhosRGb_T_A 21 
MetsedRGb_T_A MetcupRGa_X_A 21 
MetsedRGb_T_A MetcupRGb_X_A 21 
MetsedRGb_T_A MetfeiRGz_T_A 21 
MetsedRGb_T_A MetsedRGa_T_A 21 
MetsedTOPz_T_A AciferTOPb_M_B 21 
MetsedTOPz_T_A AciferTOPc_M_B 21 
MetsedTOPz_T_A AersalTOPb_M_B 21 
MetsedTOPz_T_A AkkmucTOPz_M_B 21 
MetsedTOPz_T_A AroaroTOPa_M_B 21 
MetsedTOPz_T_A AroaroTOPb_M_B 21 
MetsedTOPz_T_A AtoparTOPz_M_B 21 
MetsedTOPz_T_A BacantTOPb_M_B 21 
MetsedTOPz_T_A BacantTOPc_M_B 21 
MetsedTOPz_T_A BaccerTOPb_M_B 21 
MetsedTOPz_T_A BaccerTOPc_M_B 21 
MetsedTOPz_T_A BacfraTOPb_M_B 21 
MetsedTOPz_T_A BacfraTOPc_M_B 21 
MetsedTOPz_T_A BacsubTOPa_M_B 21 
MetsedTOPz_T_A CloperTOPc_M_B 21 
MetsedTOPz_T_A CupnecTOPz_X_B 21 
MetsedTOPz_T_A DespsyTOPz_P_B 21 
MetsedTOPz_T_A DyaferTOPa_M_B 21 
MetsedTOPz_T_A FibsucTOPa_M_B 21 
MetsedTOPz_T_A FibsucTOPb_M_B 21 
MetsedTOPz_T_A FusnucTOPb_M_B 21 
MetsedTOPz_T_A GeotheTOPb_T_B 21 
MetsedTOPz_T_A GeotheTOPc_T_B 21 
MetsedTOPz_T_A LismonTOPa_M_B 21 
MetsedTOPz_T_A Magsp.TOPa_X_B 21 
MetsedTOPz_T_A MetcupTOPz_X_A 21 
MetsedTOPz_T_A MetinfTOPz_T_B 21 
MetsedTOPz_T_A MetkanTOPz_T_A 21 
